name,value,year,lastValue,rank,dist,diff
genesis_32,1,7.0,1,27,0.82,0
genesis_33,1,7.0,1,28,0.82,0
genesis_34,1,7.0,1,29,0.82,0
genesis_35,1,7.0,1,30,0.82,0
genesis_36,1,7.0,1,31,0.82,0
genesis_36,1,7.0,1,32,0.82,0
genesis_37,1,7.0,1,33,0.82,0
genesis_38,1,7.0,1,34,0.82,0
genesis_39,1,7.0,1,35,0.82,0
genesis_40,1,7.0,1,36,0.82,0
genesis_40,1,7.0,1,37,0.82,0
genesis_41,1,7.0,1,38,0.82,0
genesis_42,1,7.0,1,39,0.82,0
genesis_43,1,7.0,1,40,0.82,0
genesis_44,1,7.0,1,41,0.82,0
genesis_46,1,7.0,1,42,0.82,0
genesis_47,1,7.0,1,43,0.82,0
genesis_48,1,7.0,1,44,0.82,0
genesis_5,1,7.0,1,45,0.82,0
genesis_50,1,7.0,1,46,0.82,0
genesis_51,1,7.0,1,47,0.82,0
genesis_52,1,7.0,1,48,0.82,0
genesis_53,1,7.0,1,49,0.82,0
genesis_54,1,7.0,1,50,0.82,0
genesis_55,1,7.0,1,51,0.82,0
genesis_56,1,7.0,1,52,0.82,0
genesis_57,1,7.0,1,53,0.82,0
genesis_58,1,7.0,1,54,0.82,0
genesis_59,1,7.0,1,55,0.82,0
genesis_6,1,7.0,1,56,0.82,0
genesis_60,1,7.0,1,57,0.82,0
genesis_61,1,7.0,1,58,0.82,0
genesis_62,1,7.0,1,59,0.82,0
genesis_63,1,7.0,1,60,0.82,0
genesis_64,1,7.0,1,61,0.82,0
genesis_64,1,7.0,1,62,0.82,0
genesis_65,1,7.0,1,63,0.82,0
genesis_66,1,7.0,1,64,0.82,0
genesis_67,1,7.0,1,65,0.82,0
genesis_68,1,7.0,1,66,0.82,0
genesis_69,1,7.0,1,67,0.82,0
genesis_7,1,7.0,1,68,0.82,0
genesis_70,1,7.0,1,69,0.82,0
genesis_71,1,7.0,1,70,0.82,0
genesis_71,1,7.0,1,71,0.82,0
genesis_72,1,7.0,1,72,0.82,0
genesis_73,1,7.0,1,73,0.82,0
genesis_74,1,7.0,1,74,0.82,0
genesis_75,1,7.0,1,75,0.82,0
genesis_75,1,7.0,1,76,0.82,0
genesis_76,1,7.0,1,77,0.82,0
genesis_77,1,7.0,1,78,0.82,0
genesis_78,1,7.0,1,79,0.82,0
genesis_79,1,7.0,1,80,0.82,0
genesis_8,1,7.0,1,81,0.82,0
genesis_80,1,7.0,1,82,0.82,0
genesis_81,1,7.0,1,83,0.82,0
genesis_82,1,7.0,1,84,0.82,0
genesis_83,1,7.0,1,85,0.82,0
genesis_84,1,7.0,1,86,0.82,0
genesis_85,1,7.0,1,87,0.82,0
genesis_86,1,7.0,1,88,0.82,0
genesis_88,1,7.0,1,89,0.82,0
genesis_89,1,7.0,1,90,0.82,0
genesis_9,1,7.0,1,91,0.82,0
genesis_90,1,7.0,1,92,0.82,0
genesis_91,1,7.0,1,93,0.82,0
genesis_92,1,7.0,1,94,0.82,0
genesis_93,1,7.0,1,95,0.82,0
genesis_94,1,7.0,1,96,0.82,0
genesis_95,1,7.0,1,97,0.82,0
genesis_96,1,7.0,1,98,0.82,0
genesis_97,1,7.0,1,99,0.82,0
genesis_98,1,7.0,1,100,0.82,0
genesis_99,1,7.0,1,101,0.82,0
genesis_1,1,8.0,1,1,0.7,0
genesis_10,1,8.0,1,2,0.7,0
genesis_100,1,8.0,1,3,0.7,0
genesis_101,1,8.0,1,4,0.7,0
genesis_11,1,8.0,1,5,0.7,0
genesis_12,1,8.0,1,6,0.7,0
genesis_13,1,8.0,1,7,0.7,0
genesis_15,1,8.0,1,8,0.7,0
genesis_16,1,8.0,1,9,0.7,0
genesis_17,1,8.0,1,10,0.7,0
genesis_18,1,8.0,1,11,0.7,0
genesis_19,1,8.0,1,12,0.7,0
genesis_2,1,8.0,1,13,0.7,0
genesis_20,1,8.0,1,14,0.7,0
genesis_21,1,8.0,1,15,0.7,0
genesis_22,1,8.0,1,16,0.7,0
genesis_23,1,8.0,1,17,0.7,0
genesis_24,1,8.0,1,18,0.7,0
genesis_26,1,8.0,1,19,0.7,0
genesis_28,1,8.0,1,20,0.7,0
genesis_28,1,8.0,1,21,0.7,0
genesis_29,1,8.0,1,22,0.7,0
genesis_3,1,8.0,1,23,0.7,0
genesis_30,1,8.0,1,24,0.7,0
genesis_31,1,8.0,1,25,0.7,0
genesis_31,1,8.0,1,26,0.7,0
genesis_32,1,8.0,1,27,0.7,0
genesis_33,1,8.0,1,28,0.7,0
genesis_34,1,8.0,1,29,0.7,0
genesis_35,1,8.0,1,30,0.7,0
genesis_36,1,8.0,1,31,0.7,0
genesis_37,1,8.0,1,32,0.7,0
genesis_38,1,8.0,1,33,0.7,0
genesis_39,1,8.0,1,34,0.7,0
genesis_4,1,8.0,1,35,0.7,0
genesis_40,1,8.0,1,36,0.7,0
genesis_41,1,8.0,1,37,0.7,0
genesis_42,1,8.0,1,38,0.7,0
genesis_43,1,8.0,1,39,0.7,0
genesis_43,1,8.0,1,40,0.7,0
genesis_44,1,8.0,1,41,0.7,0
genesis_45,1,8.0,1,42,0.7,0
genesis_46,1,8.0,1,43,0.7,0
genesis_46,1,8.0,1,44,0.7,0
genesis_49,1,8.0,1,45,0.7,0
genesis_50,1,8.0,1,46,0.7,0
genesis_51,1,8.0,1,47,0.7,0
genesis_52,1,8.0,1,48,0.7,0
genesis_53,1,8.0,1,49,0.7,0
genesis_53,1,8.0,1,50,0.7,0
genesis_54,1,8.0,1,51,0.7,0
genesis_55,1,8.0,1,52,0.7,0
genesis_55,1,8.0,1,53,0.7,0
genesis_56,1,8.0,1,54,0.7,0
genesis_57,1,8.0,1,55,0.7,0
genesis_58,1,8.0,1,56,0.7,0
genesis_59,1,8.0,1,57,0.7,0
genesis_6,1,8.0,1,58,0.7,0
genesis_60,1,8.0,1,59,0.7,0
genesis_60,1,8.0,1,60,0.7,0
genesis_62,1,8.0,1,61,0.7,0
genesis_63,1,8.0,1,62,0.7,0
genesis_67,1,8.0,1,63,0.7,0
genesis_68,1,8.0,1,64,0.7,0
genesis_68,1,8.0,1,65,0.7,0
genesis_7,1,8.0,1,66,0.7,0
genesis_71,1,8.0,1,67,0.7,0
genesis_72,1,8.0,1,68,0.7,0
genesis_73,1,8.0,1,69,0.7,0
genesis_74,1,8.0,1,70,0.7,0
genesis_75,1,8.0,1,71,0.7,0
genesis_76,1,8.0,1,72,0.7,0
genesis_77,1,8.0,1,73,0.7,0
genesis_78,1,8.0,1,74,0.7,0
genesis_79,1,8.0,1,75,0.7,0
genesis_8,1,8.0,1,76,0.7,0
genesis_80,1,8.0,1,77,0.7,0
genesis_81,1,8.0,1,78,0.7,0
genesis_82,1,8.0,1,79,0.7,0
genesis_83,1,8.0,1,80,0.7,0
genesis_84,1,8.0,1,81,0.7,0
genesis_84,1,8.0,1,82,0.7,0
genesis_85,1,8.0,1,83,0.7,0
genesis_86,1,8.0,1,84,0.7,0
genesis_87,1,8.0,1,85,0.7,0
genesis_88,1,8.0,1,86,0.7,0
genesis_89,1,8.0,1,87,0.7,0
genesis_9,1,8.0,1,88,0.7,0
genesis_91,1,8.0,1,89,0.7,0
genesis_92,1,8.0,1,90,0.7,0
genesis_92,1,8.0,1,91,0.7,0
genesis_93,1,8.0,1,92,0.7,0
genesis_94,1,8.0,1,93,0.7,0
genesis_94,1,8.0,1,94,0.7,0
genesis_95,1,8.0,1,95,0.7,0
genesis_95,1,8.0,1,96,0.7,0
genesis_96,1,8.0,1,97,0.7,0
genesis_96,1,8.0,1,98,0.7,0
genesis_97,1,8.0,1,99,0.7,0
genesis_98,1,8.0,1,100,0.7,0
genesis_99,1,8.0,1,101,0.7,0
genesis_1,1,9.0,1,1,0.74,0
genesis_10,1,9.0,1,2,0.74,0
genesis_100,1,9.0,1,3,0.74,0
genesis_101,1,9.0,1,4,0.74,0
genesis_11,1,9.0,1,5,0.74,0
genesis_12,1,9.0,1,6,0.74,0
genesis_13,1,9.0,1,7,0.74,0
genesis_14,1,9.0,1,8,0.74,0
genesis_15,1,9.0,1,9,0.74,0
genesis_16,1,9.0,1,10,0.74,0
genesis_17,1,9.0,1,11,0.74,0
genesis_18,1,9.0,1,12,0.74,0
genesis_19,1,9.0,1,13,0.74,0
genesis_2,1,9.0,1,14,0.74,0
genesis_20,1,9.0,1,15,0.74,0
genesis_21,1,9.0,1,16,0.74,0
genesis_22,1,9.0,1,17,0.74,0
genesis_23,1,9.0,1,18,0.74,0
genesis_24,1,9.0,1,19,0.74,0
genesis_25,1,9.0,1,20,0.74,0
genesis_26,1,9.0,1,21,0.74,0
genesis_27,1,9.0,1,22,0.74,0
genesis_28,1,9.0,1,23,0.74,0
genesis_29,1,9.0,1,24,0.74,0
genesis_3,1,9.0,1,25,0.74,0
genesis_30,1,9.0,1,26,0.74,0
genesis_31,1,9.0,1,27,0.74,0
genesis_32,1,9.0,1,28,0.74,0
genesis_33,1,9.0,1,29,0.74,0
genesis_34,1,9.0,1,30,0.74,0
genesis_35,1,9.0,1,31,0.74,0
genesis_36,1,9.0,1,32,0.74,0
genesis_37,1,9.0,1,33,0.74,0
genesis_37,1,9.0,1,34,0.74,0
genesis_38,1,9.0,1,35,0.74,0
genesis_39,1,9.0,1,36,0.74,0
genesis_4,1,9.0,1,37,0.74,0
genesis_40,1,9.0,1,38,0.74,0
genesis_41,1,9.0,1,39,0.74,0
genesis_42,1,9.0,1,40,0.74,0
genesis_43,1,9.0,1,41,0.74,0
genesis_44,1,9.0,1,42,0.74,0
genesis_45,1,9.0,1,43,0.74,0
genesis_46,1,9.0,1,44,0.74,0
genesis_47,1,9.0,1,45,0.74,0
genesis_48,1,9.0,1,46,0.74,0
genesis_49,1,9.0,1,47,0.74,0
genesis_5,1,9.0,1,48,0.74,0
genesis_50,1,9.0,1,49,0.74,0
genesis_52,1,9.0,1,50,0.74,0
genesis_53,1,9.0,1,51,0.74,0
genesis_54,1,9.0,1,52,0.74,0
genesis_55,1,9.0,1,53,0.74,0
genesis_56,1,9.0,1,54,0.74,0
genesis_57,1,9.0,1,55,0.74,0
genesis_58,1,9.0,1,56,0.74,0
genesis_59,1,9.0,1,57,0.74,0
genesis_6,1,9.0,1,58,0.74,0
genesis_60,1,9.0,1,59,0.74,0
genesis_61,1,9.0,1,60,0.74,0
genesis_61,1,9.0,1,61,0.74,0
genesis_62,1,9.0,1,62,0.74,0
genesis_63,1,9.0,1,63,0.74,0
genesis_64,1,9.0,1,64,0.74,0
genesis_65,1,9.0,1,65,0.74,0
genesis_66,1,9.0,1,66,0.74,0
genesis_67,1,9.0,1,67,0.74,0
genesis_68,1,9.0,1,68,0.74,0
genesis_69,1,9.0,1,69,0.74,0
genesis_7,1,9.0,1,70,0.74,0
genesis_70,1,9.0,1,71,0.74,0
genesis_71,1,9.0,1,72,0.74,0
genesis_72,1,9.0,1,73,0.74,0
genesis_73,1,9.0,1,74,0.74,0
genesis_74,1,9.0,1,75,0.74,0
genesis_75,1,9.0,1,76,0.74,0
genesis_76,1,9.0,1,77,0.74,0
genesis_78,1,9.0,1,78,0.74,0
genesis_79,1,9.0,1,79,0.74,0
genesis_8,1,9.0,1,80,0.74,0
genesis_80,1,9.0,1,81,0.74,0
genesis_81,1,9.0,1,82,0.74,0
genesis_82,1,9.0,1,83,0.74,0
genesis_83,1,9.0,1,84,0.74,0
genesis_84,1,9.0,1,85,0.74,0
genesis_85,1,9.0,1,86,0.74,0
genesis_86,1,9.0,1,87,0.74,0
genesis_87,1,9.0,1,88,0.74,0
genesis_88,1,9.0,1,89,0.74,0
genesis_89,1,9.0,1,90,0.74,0
genesis_9,1,9.0,1,91,0.74,0
genesis_90,1,9.0,1,92,0.74,0
genesis_91,1,9.0,1,93,0.74,0
genesis_92,1,9.0,1,94,0.74,0
genesis_93,1,9.0,1,95,0.74,0
genesis_94,1,9.0,1,96,0.74,0
genesis_95,1,9.0,1,97,0.74,0
genesis_96,1,9.0,1,98,0.74,0
genesis_97,1,9.0,1,99,0.74,0
genesis_98,1,9.0,1,100,0.74,0
genesis_99,1,9.0,1,101,0.74,0
genesis_10,1,10.0,1,1,0.74,0
genesis_100,1,10.0,1,2,0.74,0
genesis_101,1,10.0,1,3,0.74,0
genesis_11,1,10.0,1,4,0.74,0
genesis_11,1,10.0,1,5,0.74,0
genesis_12,1,10.0,1,6,0.74,0
genesis_13,1,10.0,1,7,0.74,0
genesis_14,1,10.0,1,8,0.74,0
genesis_15,1,10.0,1,9,0.74,0
genesis_15,1,10.0,1,10,0.74,0
genesis_16,1,10.0,1,11,0.74,0
genesis_16,1,10.0,1,12,0.74,0
genesis_17,1,10.0,1,13,0.74,0
genesis_18,1,10.0,1,14,0.74,0
genesis_2,1,10.0,1,15,0.74,0
genesis_2,1,10.0,1,16,0.74,0
genesis_20,1,10.0,1,17,0.74,0
genesis_21,1,10.0,1,18,0.74,0
genesis_22,1,10.0,1,19,0.74,0
genesis_22,1,10.0,1,20,0.74,0
genesis_23,1,10.0,1,21,0.74,0
genesis_24,1,10.0,1,22,0.74,0
genesis_26,1,10.0,1,23,0.74,0
genesis_27,1,10.0,1,24,0.74,0
genesis_28,1,10.0,1,25,0.74,0
genesis_29,1,10.0,1,26,0.74,0
genesis_29,1,10.0,1,27,0.74,0
genesis_3,1,10.0,1,28,0.74,0
genesis_31,1,10.0,1,29,0.74,0
genesis_32,1,10.0,1,30,0.74,0
genesis_33,1,10.0,1,31,0.74,0
genesis_34,1,10.0,1,32,0.74,0
genesis_35,1,10.0,1,33,0.74,0
genesis_36,1,10.0,1,34,0.74,0
genesis_37,1,10.0,1,35,0.74,0
genesis_38,1,10.0,1,36,0.74,0
genesis_39,1,10.0,1,37,0.74,0
genesis_4,1,10.0,1,38,0.74,0
genesis_41,1,10.0,1,39,0.74,0
genesis_42,1,10.0,1,40,0.74,0
genesis_43,1,10.0,1,41,0.74,0
genesis_43,1,10.0,1,42,0.74,0
genesis_44,1,10.0,1,43,0.74,0
genesis_45,1,10.0,1,44,0.74,0
genesis_46,1,10.0,1,45,0.74,0
genesis_46,1,10.0,1,46,0.74,0
genesis_47,1,10.0,1,47,0.74,0
genesis_5,1,10.0,1,48,0.74,0
genesis_50,1,10.0,1,49,0.74,0
genesis_52,1,10.0,1,50,0.74,0
genesis_52,1,10.0,1,51,0.74,0
genesis_53,1,10.0,1,52,0.74,0
genesis_54,1,10.0,1,53,0.74,0
genesis_55,1,10.0,1,54,0.74,0
genesis_56,1,10.0,1,55,0.74,0
genesis_57,1,10.0,1,56,0.74,0
genesis_58,1,10.0,1,57,0.74,0
genesis_6,1,10.0,1,58,0.74,0
genesis_60,1,10.0,1,59,0.74,0
genesis_60,1,10.0,1,60,0.74,0
genesis_61,1,10.0,1,61,0.74,0
genesis_62,1,10.0,1,62,0.74,0
genesis_62,1,10.0,1,63,0.74,0
genesis_64,1,10.0,1,64,0.74,0
genesis_65,1,10.0,1,65,0.74,0
genesis_66,1,10.0,1,66,0.74,0
genesis_68,1,10.0,1,67,0.74,0
genesis_69,1,10.0,1,68,0.74,0
genesis_70,1,10.0,1,69,0.74,0
genesis_71,1,10.0,1,70,0.74,0
genesis_72,1,10.0,1,71,0.74,0
genesis_73,1,10.0,1,72,0.74,0
genesis_74,1,10.0,1,73,0.74,0
genesis_75,1,10.0,1,74,0.74,0
genesis_75,1,10.0,1,75,0.74,0
genesis_76,1,10.0,1,76,0.74,0
genesis_77,1,10.0,1,77,0.74,0
genesis_78,1,10.0,1,78,0.74,0
genesis_80,1,10.0,1,79,0.74,0
genesis_81,1,10.0,1,80,0.74,0
genesis_82,1,10.0,1,81,0.74,0
genesis_83,1,10.0,1,82,0.74,0
genesis_84,1,10.0,1,83,0.74,0
genesis_85,1,10.0,1,84,0.74,0
genesis_86,1,10.0,1,85,0.74,0
genesis_87,1,10.0,1,86,0.74,0
genesis_88,1,10.0,1,87,0.74,0
genesis_89,1,10.0,1,88,0.74,0
genesis_89,1,10.0,1,89,0.74,0
genesis_9,1,10.0,1,90,0.74,0
genesis_90,1,10.0,1,91,0.74,0
genesis_91,1,10.0,1,92,0.74,0
genesis_92,1,10.0,1,93,0.74,0
genesis_93,1,10.0,1,94,0.74,0
genesis_94,1,10.0,1,95,0.74,0
genesis_95,1,10.0,1,96,0.74,0
genesis_96,1,10.0,1,97,0.74,0
genesis_97,1,10.0,1,98,0.74,0
genesis_98,1,10.0,1,99,0.74,0
genesis_98,1,10.0,1,100,0.74,0
genesis_99,1,10.0,1,101,0.74,0
genesis_1,1,11.0,1,1,0.7,0
genesis_10,1,11.0,1,2,0.7,0
genesis_100,1,11.0,1,3,0.7,0
genesis_101,1,11.0,1,4,0.7,0
genesis_11,1,11.0,1,5,0.7,0
genesis_12,1,11.0,1,6,0.7,0
genesis_13,1,11.0,1,7,0.7,0
genesis_14,1,11.0,1,8,0.7,0
genesis_14,1,11.0,1,9,0.7,0
genesis_16,1,11.0,1,10,0.7,0
genesis_17,1,11.0,1,11,0.7,0
genesis_18,1,11.0,1,12,0.7,0
genesis_19,1,11.0,1,13,0.7,0
genesis_2,1,11.0,1,14,0.7,0
genesis_20,1,11.0,1,15,0.7,0
genesis_20,1,11.0,1,16,0.7,0
genesis_21,1,11.0,1,17,0.7,0
genesis_23,1,11.0,1,18,0.7,0
genesis_24,1,11.0,1,19,0.7,0
genesis_25,1,11.0,1,20,0.7,0
genesis_26,1,11.0,1,21,0.7,0
genesis_28,1,11.0,1,22,0.7,0
genesis_29,1,11.0,1,23,0.7,0
genesis_3,1,11.0,1,24,0.7,0
genesis_30,1,11.0,1,25,0.7,0
genesis_31,1,11.0,1,26,0.7,0
genesis_32,1,11.0,1,27,0.7,0
genesis_33,1,11.0,1,28,0.7,0
genesis_34,1,11.0,1,29,0.7,0
genesis_35,1,11.0,1,30,0.7,0
genesis_36,1,11.0,1,31,0.7,0
genesis_37,1,11.0,1,32,0.7,0
genesis_38,1,11.0,1,33,0.7,0
genesis_39,1,11.0,1,34,0.7,0
genesis_4,1,11.0,1,35,0.7,0
genesis_40,1,11.0,1,36,0.7,0
genesis_41,1,11.0,1,37,0.7,0
genesis_42,1,11.0,1,38,0.7,0
genesis_43,1,11.0,1,39,0.7,0
genesis_45,1,11.0,1,40,0.7,0
genesis_46,1,11.0,1,41,0.7,0
genesis_47,1,11.0,1,42,0.7,0
genesis_48,1,11.0,1,43,0.7,0
genesis_49,1,11.0,1,44,0.7,0
genesis_5,1,11.0,1,45,0.7,0
genesis_50,1,11.0,1,46,0.7,0
genesis_51,1,11.0,1,47,0.7,0
genesis_52,1,11.0,1,48,0.7,0
genesis_53,1,11.0,1,49,0.7,0
genesis_54,1,11.0,1,50,0.7,0
genesis_55,1,11.0,1,51,0.7,0
genesis_56,1,11.0,1,52,0.7,0
genesis_57,1,11.0,1,53,0.7,0
genesis_58,1,11.0,1,54,0.7,0
genesis_59,1,11.0,1,55,0.7,0
genesis_6,1,11.0,1,56,0.7,0
genesis_60,1,11.0,1,57,0.7,0
genesis_61,1,11.0,1,58,0.7,0
genesis_61,1,11.0,1,59,0.7,0
genesis_62,1,11.0,1,60,0.7,0
genesis_63,1,11.0,1,61,0.7,0
genesis_64,1,11.0,1,62,0.7,0
genesis_65,1,11.0,1,63,0.7,0
genesis_66,1,11.0,1,64,0.7,0
genesis_67,1,11.0,1,65,0.7,0
genesis_68,1,11.0,1,66,0.7,0
genesis_69,1,11.0,1,67,0.7,0
genesis_7,1,11.0,1,68,0.7,0
genesis_70,1,11.0,1,69,0.7,0
genesis_71,1,11.0,1,70,0.7,0
genesis_72,1,11.0,1,71,0.7,0
genesis_73,1,11.0,1,72,0.7,0
genesis_74,1,11.0,1,73,0.7,0
genesis_75,1,11.0,1,74,0.7,0
genesis_76,1,11.0,1,75,0.7,0
genesis_77,1,11.0,1,76,0.7,0
genesis_78,1,11.0,1,77,0.7,0
genesis_79,1,11.0,1,78,0.7,0
genesis_8,1,11.0,1,79,0.7,0
genesis_80,1,11.0,1,80,0.7,0
genesis_81,1,11.0,1,81,0.7,0
genesis_82,1,11.0,1,82,0.7,0
genesis_83,1,11.0,1,83,0.7,0
genesis_84,1,11.0,1,84,0.7,0
genesis_85,1,11.0,1,85,0.7,0
genesis_86,1,11.0,1,86,0.7,0
genesis_87,1,11.0,1,87,0.7,0
genesis_88,1,11.0,1,88,0.7,0
genesis_89,1,11.0,1,89,0.7,0
genesis_9,1,11.0,1,90,0.7,0
genesis_90,1,11.0,1,91,0.7,0
genesis_91,1,11.0,1,92,0.7,0
genesis_92,1,11.0,1,93,0.7,0
genesis_93,1,11.0,1,94,0.7,0
genesis_94,1,11.0,1,95,0.7,0
genesis_95,1,11.0,1,96,0.7,0
genesis_96,1,11.0,1,97,0.7,0
genesis_96,1,11.0,1,98,0.7,0
genesis_97,1,11.0,1,99,0.7,0
genesis_98,1,11.0,1,100,0.7,0
genesis_99,1,11.0,1,101,0.7,0
genesis_1,1,12.0,1,1,0.62,0
genesis_10,1,12.0,1,2,0.62,0
genesis_100,1,12.0,1,3,0.62,0
genesis_101,1,12.0,1,4,0.62,0
genesis_11,1,12.0,1,5,0.62,0
genesis_12,1,12.0,1,6,0.62,0
genesis_12,1,12.0,1,7,0.62,0
genesis_13,1,12.0,1,8,0.62,0
genesis_14,1,12.0,1,9,0.62,0
genesis_16,1,12.0,1,10,0.62,0
genesis_17,1,12.0,1,11,0.62,0
genesis_2,1,12.0,1,12,0.62,0
genesis_20,1,12.0,1,13,0.62,0
genesis_21,1,12.0,1,14,0.62,0
genesis_22,1,12.0,1,15,0.62,0
genesis_23,1,12.0,1,16,0.62,0
genesis_23,1,12.0,1,17,0.62,0
genesis_25,1,12.0,1,18,0.62,0
genesis_26,1,12.0,1,19,0.62,0
genesis_27,1,12.0,1,20,0.62,0
genesis_27,1,12.0,1,21,0.62,0
genesis_29,1,12.0,1,22,0.62,0
genesis_3,1,12.0,1,23,0.62,0
genesis_3,1,12.0,1,24,0.62,0
genesis_31,1,12.0,1,25,0.62,0
genesis_32,1,12.0,1,26,0.62,0
genesis_33,1,12.0,1,27,0.62,0
genesis_36,1,12.0,1,28,0.62,0
genesis_38,1,12.0,1,29,0.62,0
genesis_38,1,12.0,1,30,0.62,0
genesis_4,1,12.0,1,31,0.62,0
genesis_4,1,12.0,1,32,0.62,0
genesis_41,1,12.0,1,33,0.62,0
genesis_42,1,12.0,1,34,0.62,0
genesis_43,1,12.0,1,35,0.62,0
genesis_44,1,12.0,1,36,0.62,0
genesis_45,1,12.0,1,37,0.62,0
genesis_45,1,12.0,1,38,0.62,0
genesis_47,1,12.0,1,39,0.62,0
genesis_47,1,12.0,1,40,0.62,0
genesis_48,1,12.0,1,41,0.62,0
genesis_49,1,12.0,1,42,0.62,0
genesis_5,1,12.0,1,43,0.62,0
genesis_50,1,12.0,1,44,0.62,0
genesis_51,1,12.0,1,45,0.62,0
genesis_52,1,12.0,1,46,0.62,0
genesis_53,1,12.0,1,47,0.62,0
genesis_54,1,12.0,1,48,0.62,0
genesis_55,1,12.0,1,49,0.62,0
genesis_55,1,12.0,1,50,0.62,0
genesis_56,1,12.0,1,51,0.62,0
genesis_57,1,12.0,1,52,0.62,0
genesis_57,1,12.0,1,53,0.62,0
genesis_58,1,12.0,1,54,0.62,0
genesis_6,1,12.0,1,55,0.62,0
genesis_61,1,12.0,1,56,0.62,0
genesis_62,1,12.0,1,57,0.62,0
genesis_62,1,12.0,1,58,0.62,0
genesis_63,1,12.0,1,59,0.62,0
genesis_64,1,12.0,1,60,0.62,0
genesis_65,1,12.0,1,61,0.62,0
genesis_65,1,12.0,1,62,0.62,0
genesis_66,1,12.0,1,63,0.62,0
genesis_66,1,12.0,1,64,0.62,0
genesis_67,1,12.0,1,65,0.62,0
genesis_69,1,12.0,1,66,0.62,0
genesis_7,1,12.0,1,67,0.62,0
genesis_70,1,12.0,1,68,0.62,0
genesis_70,1,12.0,1,69,0.62,0
genesis_71,1,12.0,1,70,0.62,0
genesis_72,1,12.0,1,71,0.62,0
genesis_74,1,12.0,1,72,0.62,0
genesis_75,1,12.0,1,73,0.62,0
genesis_76,1,12.0,1,74,0.62,0
genesis_77,1,12.0,1,75,0.62,0
genesis_77,1,12.0,1,76,0.62,0
genesis_78,1,12.0,1,77,0.62,0
genesis_78,1,12.0,1,78,0.62,0
genesis_79,1,12.0,1,79,0.62,0
genesis_8,1,12.0,1,80,0.62,0
genesis_8,1,12.0,1,81,0.62,0
genesis_80,1,12.0,1,82,0.62,0
genesis_80,1,12.0,1,83,0.62,0
genesis_81,1,12.0,1,84,0.62,0
genesis_82,1,12.0,1,85,0.62,0
genesis_84,1,12.0,1,86,0.62,0
genesis_84,1,12.0,1,87,0.62,0
genesis_85,1,12.0,1,88,0.62,0
genesis_85,1,12.0,1,89,0.62,0
genesis_88,1,12.0,1,90,0.62,0
genesis_89,1,12.0,1,91,0.62,0
genesis_9,1,12.0,1,92,0.62,0
genesis_90,1,12.0,1,93,0.62,0
genesis_91,1,12.0,1,94,0.62,0
genesis_92,1,12.0,1,95,0.62,0
genesis_93,1,12.0,1,96,0.62,0
genesis_94,1,12.0,1,97,0.62,0
genesis_96,1,12.0,1,98,0.62,0
genesis_97,1,12.0,1,99,0.62,0
genesis_98,1,12.0,1,100,0.62,0
genesis_98,1,12.0,1,101,0.62,0
genesis_1,1,13.0,1,1,0.64,0
genesis_10,1,13.0,1,2,0.64,0
genesis_100,1,13.0,1,3,0.64,0
genesis_101,1,13.0,1,4,0.64,0
genesis_11,1,13.0,1,5,0.64,0
genesis_12,1,13.0,1,6,0.64,0
genesis_13,1,13.0,1,7,0.64,0
genesis_14,1,13.0,1,8,0.64,0
genesis_15,1,13.0,1,9,0.64,0
genesis_16,1,13.0,1,10,0.64,0
genesis_16,1,13.0,1,11,0.64,0
genesis_17,1,13.0,1,12,0.64,0
genesis_18,1,13.0,1,13,0.64,0
genesis_19,1,13.0,1,14,0.64,0
genesis_2,1,13.0,1,15,0.64,0
genesis_20,1,13.0,1,16,0.64,0
genesis_21,1,13.0,1,17,0.64,0
genesis_22,1,13.0,1,18,0.64,0
genesis_23,1,13.0,1,19,0.64,0
genesis_24,1,13.0,1,20,0.64,0
genesis_25,1,13.0,1,21,0.64,0
genesis_26,1,13.0,1,22,0.64,0
genesis_27,1,13.0,1,23,0.64,0
genesis_28,1,13.0,1,24,0.64,0
genesis_29,1,13.0,1,25,0.64,0
genesis_3,1,13.0,1,26,0.64,0
genesis_30,1,13.0,1,27,0.64,0
genesis_31,1,13.0,1,28,0.64,0
genesis_32,1,13.0,1,29,0.64,0
genesis_33,1,13.0,1,30,0.64,0
genesis_34,1,13.0,1,31,0.64,0
genesis_35,1,13.0,1,32,0.64,0
genesis_36,1,13.0,1,33,0.64,0
genesis_37,1,13.0,1,34,0.64,0
genesis_38,1,13.0,1,35,0.64,0
genesis_39,1,13.0,1,36,0.64,0
genesis_4,1,13.0,1,37,0.64,0
genesis_40,1,13.0,1,38,0.64,0
genesis_42,1,13.0,1,39,0.64,0
genesis_43,1,13.0,1,40,0.64,0
genesis_44,1,13.0,1,41,0.64,0
genesis_45,1,13.0,1,42,0.64,0
genesis_46,1,13.0,1,43,0.64,0
genesis_47,1,13.0,1,44,0.64,0
genesis_48,1,13.0,1,45,0.64,0
genesis_49,1,13.0,1,46,0.64,0
genesis_5,1,13.0,1,47,0.64,0
genesis_50,1,13.0,1,48,0.64,0
genesis_51,1,13.0,1,49,0.64,0
genesis_52,1,13.0,1,50,0.64,0
genesis_53,1,13.0,1,51,0.64,0
genesis_54,1,13.0,1,52,0.64,0
genesis_55,1,13.0,1,53,0.64,0
genesis_56,1,13.0,1,54,0.64,0
genesis_57,1,13.0,1,55,0.64,0
